Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
9330c239b1becb82a6a06150ba4674b6d5e95014c32746c28396b32bbc10449c,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.081620,51.516814,On or near ALDERMAN'S WALK,E01032739,City of London 001F,Suspect charged
27c7f0afdad6db16c5ff2979715ced940c9823f01975833bff72e4159592d94b,2019-10,Metropolitan Police Service,Metropolitan Police Service,0.117202,51.494482,On or near THROWLEY CLOSE,E01001577,Greenwich 003C,Local resolution
c9f90d454eac812432517b9ab2d5d6509b6142f096729e9f165ae3f00c223c79,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.096841,51.361373,On or near DROVERS ROAD,E01001037,Croydon 029B,Suspect charged
794df58d2f977cd8f5a787ba15d60db0bf4bf8bfbbd78e4febbe42c6f81ebd8e,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.112213,51.385074,On or near GREENSIDE ROAD,E01001009,Croydon 019C,Offender given penalty notice
24b1693859e2d78bc1b2a82cadc344f29a7d1737edad9738f2b4f1d08e184970,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.118356,51.400326,On or near HEADCORN PLACE,E01001182,Croydon 011D,Local resolution
01e6f9c063da63fbda82d3dc0efb99b0a754e46138bef9e23d27ae4b787fd645,2019-10,Metropolitan Police Service,Metropolitan Police Service,0.135029,51.480741,On or near MILFORD CLOSE,E01000420,Bexley 006D,Suspect charged
b9af4345d68d9507faa892c5f31beb2bbe35d08dd0d8f37f1edd888f686fec5b,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.066067,51.521253,On or near UNDERWOOD ROAD,E01004308,Tower Hamlets 015C,Offender given a caution
4124d92943545c6f01bb7aa9fa2ac0eed6e6fe8f8ada9df0e431f00385de6603,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.055268,51.511489,On or near SHADWELL GARDENS,E01004302,Tower Hamlets 025C,Offender given a caution
a84f0d9086b40e39a5c9b4f8ca08ada2bf5279f62fc6372d2a36ba9148e68315,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.026510,51.525999,On or near MERCHANT STREET,E01004268,Tower Hamlets 012E,Local resolution
8a0a1983d0e320ec6b29a1e83926e30d33bff0ea3052af2d7bf9c1942ffe3bc8,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.082995,51.526288,On or near Parking Area,E01033708,Hackney 027G,Offender given a caution
8874b097732a25d7e8d80b991d6ccf3087efd831bcddd396d30c8694f518319c,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.014358,51.575316,On or near Parking Area,E01004420,Waltham Forest 020C,Local resolution
57b555227d56a0c8ce8dbd6012c3a07c5fe4f4d9b9bafc11d0c0208bccb4edff,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.022942,51.567404,On or near BAIRD CLOSE,E01004424,Waltham Forest 022B,Suspect charged
2e8fa0a00fefda47cd079bdf70f10ca47e424555a6d3e5a71ee15501e53bcda7,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.002843,51.588124,On or near STOCKSFIELD ROAD,E01004471,Waltham Forest 013F,Suspect charged
01f620f34deb64741b6d0ce29c9dded9c1e900a92d16d36173ebee225aa4600c,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.011900,51.560554,On or near BRISBANE ROAD,E01004429,Waltham Forest 026C,Suspect charged
dea498a060a5d62fd96515df3ec4c41feb4dfd36ab0c4aa286a27bfcecd1a305,2019-10,Metropolitan Police Service,Metropolitan Police Service,0.150552,51.555953,On or near BRAINTREE ROAD,E01000060,Barking and Dagenham 006B,Offender given a caution
5ee46aa8a36eea4626553578cfc9d7d7b6f2091f05cf78c52616c3e2fe2eeea9,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.107806,51.617317,On or near Parking Area,E01001498,Enfield 029B,Suspect charged
b648898d6504275258a32b07b29d86579f257b85c044be365236a67768565b37,2019-10,Metropolitan Police Service,Metropolitan Police Service,0.023893,51.527361,On or near BALAAM STREET,E01003607,Newham 026D,Suspect charged
927dfa44e45a6bed909c997f8ce1e3963560ec796daf2002a36607067cf0973d,2019-10,Metropolitan Police Service,Metropolitan Police Service,0.009036,51.515728,On or near A13,E01003503,Newham 030D,Suspect charged
6ec352e7bb160b1b88edb333acfd7ef103d96f4b7e73a46ad68dedec10bb8944,2019-10,Metropolitan Police Service,Metropolitan Police Service,0.016661,51.544122,On or near ELM ROAD,E01003551,Newham 009A,Local resolution
c180bf992b62f16b491ab883aff354228c08dae4aca369ad04208e792e16e0b6,2019-10,Metropolitan Police Service,Metropolitan Police Service,0.010440,51.520111,On or near TYAS ROAD,E01003497,Newham 034A,Local resolution
ad6519b7beeda0fecb8648030bf749fa8f9d01b61e188108d03d12c2d5757bec,2019-10,Metropolitan Police Service,Metropolitan Police Service,0.032378,51.546000,On or near ST DUNSTAN'S ROAD,E01003567,Newham 007D,Local resolution
05788a3498125051e9043de780c33e03239b954e6448072f752d0842a4ee081b,2019-10,Metropolitan Police Service,Metropolitan Police Service,0.039925,51.547362,On or near QUAKERS PLACE,E01003586,Newham 003C,Local resolution
abb533ce96a5eb0579e904bc9513387800104b5bc3881c4e8d2bab5576fdb317,2019-10,Metropolitan Police Service,Metropolitan Police Service,0.033734,51.536615,On or near RAYMOND ROAD,E01003569,Newham 017B,Offender given penalty notice
0d57df556834f47cf0c2a9984273c02ac87bece91cdcd31c9d8bf30bcabb4c09,2019-10,Metropolitan Police Service,Metropolitan Police Service,0.211516,51.604370,On or near CHARLBURY CLOSE,E01002314,Havering 004E,Suspect charged
69c3dc743477abe4d73be8018bf26cce087f0b384e54df2d0914b95669d2fb73,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.174612,51.483309,On or near BEAUFORT STREET,E01002845,Kensington and Chelsea 019B,Suspect charged
0bd587465cbbe450bcccbd14fcf7f87a791e72ba3a810b4e24949bac7438c034,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.143827,51.496602,On or near VICTORIA STREET,E01004750,Westminster 023E,Suspect charged
4e6344f19c48df31259c5bf372e4c52b1790f81a2646cb501b7640a8f089e953,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.141473,51.511609,On or near BOYLE STREET,E01033595,Westminster 013E,Suspect charged
47aab99db88f54f4656c72e232f9733da54c84a8ac937ab3284f03aa2febb36b,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.159347,51.513303,On or near MARBLE ARCH,E01004658,Westminster 012B,Suspect charged
f766da0eec6c84eb589c5808ed62a6a3c8445698b5c577e37f5f18b989042cfd,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.127655,51.506623,On or near Theatre/Concert Hall,E01004736,Westminster 018C,Suspect charged
f5a6998a6623de8a6da1882ae00e9199642cee5758642f116a51690ec2127ddf,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.141282,51.514538,On or near LITTLE ARGYLL STREET,E01033595,Westminster 013E,Suspect charged
184325e2cf65729551fdfd3296384daa43db73bee6094a6c9af76bd417ca4b67,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.130700,51.511456,On or near LISLE STREET,E01004734,Westminster 018A,Suspect charged
4f0e165a0fa452ee9f4b4f058d2c359967890faf0241ee4a762dc1f8899bed77,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.141282,51.514538,On or near LITTLE ARGYLL STREET,E01033595,Westminster 013E,Local resolution
b46c625f878f0edcefdaa2a939cbeb3d914e6dd0046d6b25ea92dae4b021c558,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.170126,51.520890,On or near CORLETT STREET,E01033604,Westminster 009J,Suspect charged
27f58b12009591e02e9fdd592b9be825480c6ae8e46326dc7bd25cac8f3c2b43,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.144540,51.510606,On or near BRUTON STREET,E01033595,Westminster 013E,Suspect charged
3f3917b9ce957060f823dcf99ce8240b1a8b05e5ce689d49ddb908f9c0e689bc,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.170573,51.509369,On or near WEST CARRIAGE DRIVE,E01004689,Westminster 019C,Local resolution
26d6fb8be6b376470ca7e57ffe83c8e2ba3efe2449d3e961b16b41b2c15efd7b,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.139662,51.512911,On or near KINGLY STREET,E01033595,Westminster 013E,Local resolution
0a33efe89640c80b9652b2a6cb650e5879951aa6631b9d815208082c627f1fad,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.220119,51.466779,On or near BIGG'S ROW,E01004608,Wandsworth 006E,Suspect charged
9694f275334207e3f2471fbfa519e85ebefc7fd0de97ec879d9d96229991ccdf,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.157166,51.441265,On or near ROWFANT ROAD,E01004546,Wandsworth 027C,Suspect charged
4f4d818019f726892d2a64e8242b043873a0c0c01e7fd4c962143ed1772f7d9b,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.286755,51.408943,On or near CAMBRIDGE ROAD,E01002969,Kingston upon Thames 005B,Offender given a caution
abfa8165747f946803f1c43382ed93684f846e5d4f66a0f8c65e87e74488b84c,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.256219,51.477213,On or near Sports/Recreation Area,E01002572,Hounslow 007B,Suspect charged
32c9fa8bdda9e06b68d907c6512f1410b44e305313ce8c5b822fa82062366b31,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.369890,51.466439,On or near CROMWELL STREET,E01002648,Hounslow 018C,Offender given a caution
ce715a28e85654e442042b4281cfce142effdafab8916b2bd7f273b570281216,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.393503,51.475002,On or near BATH ROAD,E01002587,Hounslow 016A,Local resolution
a141a9897fc61c9474679a6fd6abb4ae6d180aee11f589d98ccc53db23a0c878,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.451775,51.493797,On or near Park/Open Space,E01002447,Hillingdon 031C,Suspect charged
fa8e115e97c700cfe88dbf7a4db7ccd99401b065d15555a890b4425ccd64de38,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.464826,51.518247,On or near FRANKSWOOD AVENUE,E01002553,Hillingdon 025E,Suspect charged
d9c2b051739045552656e0a8fd81bac5f3e9ce9ae05e35a2eca24572e0984053,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.443964,51.545497,On or near WINDSOR AVENUE,E01002451,Hillingdon 014B,Suspect charged
b8ddd34e574eb5ab04c4a7a0f724180f622ef63cef6411288ce52cf1c00ce04e,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.397591,51.558002,On or near Parking Area,E01002497,Hillingdon 033B,Local resolution
119b39f8faaa2f0618322acf0c66ca20527d25fe9bf38367f7f827b97660b302,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.490059,51.471717,On or near WALLIS ROAD,E01002444,Hillingdon 031A,Suspect charged
addcaada8683650dd4d20084f975a7b0d6ce8758266f0b2b180204225062da15,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.456782,51.470924,On or near Parking Area,E01002444,Hillingdon 031A,Offender given a caution
08d05150e82c709da90c570c76cc12a6ec55079297f7979d7633fcf89211f8f0,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.446808,51.459363,On or near STRATFORD ROAD,E01002444,Hillingdon 031A,Local resolution
21269e55296fa3efbf42fc2fba3c051b596d81cfa3d4e9b0c31e8effc7d0abd3,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.490059,51.471717,On or near WALLIS ROAD,E01002444,Hillingdon 031A,Local resolution
8b51fa55997ea8bd9de0a0c3197a044ca625086bc2d23af3235fd3b8eb8281bc,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.104486,51.477763,On or near CADMAN CLOSE,E01003183,Lambeth 005E,Suspect charged
116504d05a74917089da910872703ad04677b360b79c1f1d5ae21fe0045e2a1c,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.114727,51.464439,On or near Nightclub,E01003061,Lambeth 011F,Suspect charged
0439ccc8d84574dcbb3a318270a1c26ecc20845582d522501cddc6fc2c86b9c0,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.124711,51.451965,On or near Prison,E01003021,Lambeth 021A,Offender given a caution
aade988121d368eb6e44a3711e79d04e493eefd07f9464d817fa66655ce00f96,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.106990,51.464584,On or near MILLBROOK ROAD,E01003048,Lambeth 009B,Suspect charged
71cb1fd04d680f2eac09fc74b875cb30f9264ec0c840d9a5592910919bdfd50e,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.122979,51.449275,On or near Park/Open Space,E01003024,Lambeth 021D,Suspect charged
897641785578c7cf601957b786e08637273cdc2251bcd8da0c2f09d70dcc3047,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.100662,51.426623,On or near BASIL GARDENS,E01003086,Lambeth 031D,Suspect charged
8d5a2cae283529fc77fb77e663a45ed1c6dfc784b968221fac74976f77557f4d,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.106253,51.471245,On or near CLARIBEL ROAD,E01003188,Lambeth 009E,Local resolution
547048604f2d9acf7d4a192b00b9612bb34baed24f83015f3b6ac8f0336d30da,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.116056,51.459766,On or near Nightclub,E01003176,Lambeth 016E,Suspect charged
230775884a6310f915cf61748d138e7c0378e61faa2d37f3858f9f38f4c3a1bb,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.118963,51.500747,On or near WESTMINSTER BRIDGE ROAD,E01003013,Lambeth 036A,Suspect charged
c93364856e6202b0881879d0adad0f2345d6c15182f0a361f876420889e91d78,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.304704,51.558369,On or near CODLING WAY,E01000610,Brent 019A,Local resolution
bbe61e6ab02c9f8b324e01977d957e3556f1c5a28072527f596fc3052368698e,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.253242,51.586345,On or near STANCROFT,E01000513,Brent 002A,Local resolution
bbe61e6ab02c9f8b324e01977d957e3556f1c5a28072527f596fc3052368698e,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.253242,51.586345,On or near STANCROFT,E01000513,Brent 002A,Suspect charged
e151107fbd6ccdedc2571e8a7d02e3f94082fdd42804781447c6d235ea293105,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.242564,51.548445,On or near BEACONSFIELD ROAD,E01000638,Brent 024A,Suspect charged
6962db93d219b991d568f9950f54f73a9d51d78ac7c6e7189fc4494928c1c4cd,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.285047,51.582381,On or near THE MALL,E01033463,Brent 003G,Suspect charged
179fb1b48568bd172051a71fd82f56435d7419eca60bf8b0a3e8ee02a58e292c,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.396016,51.595792,On or near NURSERY ROAD,E01002192,Harrow 016C,Local resolution
3f82293d1550113b3f178d2ac17423f8c4ee2ea98adeb5e5bc94b8b907f0d0e1,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.145880,51.541489,On or near Nightclub,E01000863,Camden 021A,Offender given a caution
e76f7f9e1b19aa69c0b9c40b9a0e972e73140e10e17e6a6f2a2bc52a77685e30,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.140815,51.540519,On or near Supermarket,E01000856,Camden 019A,Offender given a caution
396c16d5ea71be65db9aded13726e2fd62d03e9acdaaef3086279bfccfdb93ac,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.136792,51.518972,On or near GOODGE STREET,E01004763,Westminster 013B,Suspect charged
396c16d5ea71be65db9aded13726e2fd62d03e9acdaaef3086279bfccfdb93ac,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.136792,51.518972,On or near GOODGE STREET,E01004763,Westminster 013B,Suspect charged
396c16d5ea71be65db9aded13726e2fd62d03e9acdaaef3086279bfccfdb93ac,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.136792,51.518972,On or near GOODGE STREET,E01004763,Westminster 013B,Suspect charged
a3ac931258790bf4bf9264ba35639e64ecad6e2cd88d0826e92b5cca3baccc3e,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.125343,51.514518,On or near NOTTINGHAM COURT,E01000919,Camden 028D,Suspect charged
a2937ef311625b123e7e7278bfeb194a4e8554d966135a1f1ffed7392d3a5f04,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.142008,51.539189,On or near Theatre/Concert Hall,E01000863,Camden 021A,Offender given penalty notice
daa2c555785097a1ea79bbb29e8a7102890bba9d35936432b457050deadf6218,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.241272,51.596894,On or near Police Station,E01033573,Barnet 030F,Suspect charged
db177643a6fd7fe8c491e4912e296917886d837124dfb98e3370be46b97fc7e9,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.155902,51.612121,On or near HILLSIDE AVENUE,E01000162,Barnet 015E,Suspect charged
9fe0254bd1a1fc9a630c098afbe5d49ea69f81175326a4da02be48bdaefa6a06,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.353079,51.549850,On or near RAGLAN WAY,E01001270,Ealing 004A,Offender given a caution
528f5c25607a8062bf786080c7ef372a393ef51358f2cd234413c70b16751518,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.269999,51.506921,On or near HIGH STREET,E01001351,Ealing 025E,Suspect charged
e4f31d666ccce0eabfb4276c8f9005cf6a1f83a80a810ac455b5aa4c79067031,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.305328,51.514388,On or near Parking Area,E01001221,Ealing 020A,Local resolution
ab48f4f0ee3e306c538dfe6de945c08c58fee0d717bcce5756b9b97a5800c43c,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.115278,51.547107,On or near FORTUNA CLOSE,E01002713,Islington 015C,Offender given penalty notice
5c278a5d8494afa8de7543157dfe468a208f13f95148d59d2cfc3503973c18c0,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.134257,51.555954,On or near CORINNE ROAD,E01002789,Islington 008D,Suspect charged
c739f6ba938a2def7fedbc9b56ec48f92c2dc75937d5af64e5c420cb125a148c,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.118066,51.543843,On or near FREDERICA STREET,E01002712,Islington 015B,Suspect charged
6833f570ff459e37ce92bead935b2ee15aeb836e76d354bcf23b7e22d59a6c91,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.110157,51.550955,On or near LIVERPOOL ROAD,E01033491,Islington 011H,Suspect charged
c32af8d50aa297e50fe75bbabe5716fc57d15f6141ea7c2e69254f4db52d4216,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.110157,51.550955,On or near LIVERPOOL ROAD,E01033491,Islington 011H,Suspect charged
860cfe5669e35e1d3cb03a08211f2dac5a96cb191b758e77598d898485c43604,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.107050,51.533369,On or near Shopping Area,E01002696,Islington 020A,Suspect charged
c5140ff45cdc55f9d8c7e40e577d503a52e33f7933e7b665ee4d72d08a063925,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.070033,51.591406,On or near HIGH ROAD,E01001979,Haringey 011D,Suspect charged
67e6eb7e2bbfaddfbc82ad20a07378b2d5617c9d4d102ebeaa842cbc0ab7b69a,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.112275,51.595933,On or near PARKLAND ROAD,E01002029,Haringey 016B,Suspect charged
c00db8fa5aaa5b47fde22032163704537844cd0a6b79967265a7e8eb0e710645,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.112715,51.603431,On or near PORTREE CLOSE,E01001971,Haringey 001B,Suspect charged
7b2162f7a64aa77f59a4b6eca3f327d77ef077a32381e8cf8711c82c2fe0b9ef,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.067061,51.587967,On or near STAINBY ROAD,E01002066,Haringey 025A,Offender given penalty notice
8c52e343c9893473261528ee20b567fa730d538075f2e1f7d231e676cdb43439,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.069706,51.471998,On or near RYE LANE,E01004067,Southwark 022E,Suspect charged
0fb1c0ef2c644f2ce0a834101ae700f6d3beb38a13807eff15d4f00a9e5a3f1d,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.072212,51.491436,On or near BALACLAVA ROAD,E01004043,Southwark 010E,Suspect charged
39cc2ae09dcbff77f9b987513d41109fb44f5328baf349765783e51d66d2b9cc,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.095809,51.477254,On or near BLUCHER ROAD,E01003920,Southwark 021B,Suspect charged
154ce1f44b477af8ae83cbd2bd8f6aa34a33745ccf5c06329cc5f700003c3561,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.061287,51.467821,On or near STURDY ROAD,E01004068,Southwark 026E,Offender given a caution
38468f7bdde4e103594a096d8c509bfe4d35709bf36cd565b0207b93839ba195,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.076317,51.481540,On or near EBLEY CLOSE,E01004014,Southwark 019E,Local resolution
b7c55ffa1882e8ef381821cfa47ad36093afc12e9efeab426d4a080c225aa218,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.045815,51.504389,On or near B205,E01004053,Southwark 001C,Suspect charged
45afbff77dab32a519e4df4ec5b13c07f1af44c7592559a2e2576d666425e122,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.068573,51.467456,On or near ALPHA STREET,E01004063,Southwark 025C,Local resolution
f37322ff5b82a368da1729c4fc2dc43b0e7b3183d049ea9301937fc4c152ed67,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.097528,51.489233,On or near Police Station,E01032639,Southwark 014F,Suspect charged
266ffc29774be0b52938da77851eeebf73273ae90cf77bf14b2b46deabfef3a4,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.053331,51.490324,On or near CORBETT'S LANE,E01003986,Southwark 011A,Offender given a drugs possession warning
1b0c2f983fa1a952ca236012fffd95376ca82a2c6536913985423ed9ef040af3,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.100042,51.503248,On or near RISBOROUGH STREET,E01003927,Southwark 002A,Local resolution
a5d88ad013751562facf03ecf458b6318c4c0b1a52d9d0de4109b5fd45d27804,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.064900,51.406883,On or near WEIGHTON ROAD,E01000743,Bromley 009A,Local resolution
19010870ee9f024f48be8d792d0f7c66637e8c5ee724debb4230c62e0a7fd9ce,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.048754,51.401130,On or near MABERLEY ROAD,E01000706,Bromley 013D,Local resolution
ee9550495c45019d6b7e3b944004249065e1956432aa02f0890b4e3480779680,2019-10,Metropolitan Police Service,Metropolitan Police Service,0.092756,51.380882,On or near IRVINE WAY,E01000812,Bromley 028D,Offender given a caution
7ae598e7ed9322b8d36df05de5aac88db1525f4c87e8e329aa2af5bfe84ce782,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.070722,51.413409,On or near MADELINE ROAD,E01000740,Bromley 005A,Local resolution
d09e8770138342d391007bef83de8c2ccd72c7343c571c537405e1c256430670,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.070722,51.413409,On or near MADELINE ROAD,E01000740,Bromley 005A,Local resolution
c007f8052758c4b19e47d4d81d6a93e30534a81a22686c1f83950dc0dc083265,2019-10,Metropolitan Police Service,Metropolitan Police Service,0.018598,51.399072,On or near ST MARK'S ROAD,E01000675,Bromley 018B,Suspect charged
c503500e15e8f2a4f9934310b1934ac86e6df239b28bddd40b1030876819c3a8,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.096049,51.374219,On or near GEORGE STREET,E01001045,Croydon 027C,Local resolution
d1247b4dfe9ede1f25359d58656d582f5f23549a22fba07dab5d600717bce419,2019-10,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Local resolution
b7f6b32223b35d1bea63daf8a8e3cc3aac67a69c5fb719ef9d52518c07b22751,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.101372,51.385520,On or near HUGHES WALK,E01001115,Croydon 015B,Suspect charged
4a5debccf8abb6f5108b730b63981406f9cd2355082088f656b47649aa570ff6,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.095293,51.376527,On or near DINGWALL ROAD,E01001045,Croydon 027C,Local resolution
847e5e1ecb0f7745bd997ed979943db6f23066d05b9f6641f82a10aebbb6955a,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.100250,51.375825,On or near Shopping Area,E01001048,Croydon 020C,Offender given a caution
ee3ac71708db7c97cd7132fbcdadffd49ab2a22c0d7565250adc3583bf42c6d6,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.097674,51.379039,On or near BEDFORD PARK,E01001045,Croydon 027C,Offender given a caution
0fd9eaed40f8e4735d40275ceb73b4907daf3fdedac382bbbb20179f75bd3a23,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.101372,51.385520,On or near HUGHES WALK,E01001115,Croydon 015B,Suspect charged
95d72782dc17a49c4e8f8ca3109395547bcb126a270cbdd745c04c1d55a38b3a,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.105853,51.378281,On or near HOOD CLOSE,E01001013,Croydon 020B,Local resolution
3f7bf48c8cbd1207699f28462cebd189c139cb23a95b2c259b6ad784c1559f28,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.194900,51.365541,On or near Shopping Area,E01004142,Sutton 012D,Suspect charged
56a133ebf30884fd484e114aeadfdb67b99190ab512628677b3f8f76a381cedb,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.168688,51.426950,On or near IVY ROAD,E01004526,Wandsworth 035B,Suspect charged
79e5051eade8273df0a8aad893749c14f3748d6093a161639ae24b22217d1d41,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.075303,51.398511,On or near BELGRAVE ROAD,E01001145,Croydon 008C,Suspect charged
7ff610e825239bfd5c94801df529ae0f182c017d918d6e515ce0eb5bf92d2ee1,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.281328,51.389952,On or near Parking Area,E01002920,Kingston upon Thames 014D,Local resolution
984c5927ca1d9b733f7075efb6a6e8b73afd595a92e897e8ada3962b61142298,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.075303,51.398511,On or near BELGRAVE ROAD,E01001145,Croydon 008C,Suspect charged
984c5927ca1d9b733f7075efb6a6e8b73afd595a92e897e8ada3962b61142298,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.075303,51.398511,On or near BELGRAVE ROAD,E01001145,Croydon 008C,Suspect charged
ba76926263235926c6fb66a6ffd68f9b5af8efa86c83760abcb5d52aa7b5bebd,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.075303,51.398511,On or near BELGRAVE ROAD,E01001145,Croydon 008C,Suspect charged
ba76926263235926c6fb66a6ffd68f9b5af8efa86c83760abcb5d52aa7b5bebd,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.075303,51.398511,On or near BELGRAVE ROAD,E01001145,Croydon 008C,Suspect charged
ef505d7dcc022a0822c2aaf6b695005baad2972eebd2d506d046caf8313729a9,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.260550,51.427684,On or near BOWNESS CRESCENT,E01002956,Kingston upon Thames 002D,Local resolution
4cd792ee5ab8e9bb6cfdc3b24fc3eae25de0b7175e33b58a2282cdb14e424ac9,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.307639,51.412699,On or near THAMES SIDE,E01002968,Kingston upon Thames 009C,Local resolution
288127949167dd87aca552faaf7800dbbc4d6d0cc26af2913f3822303da6acdf,2019-10,Metropolitan Police Service,Metropolitan Police Service,-0.075303,51.398511,On or near BELGRAVE ROAD,E01001145,Croydon 008C,Suspect charged
